gene_id,ftype,gene_name,product_name,product_short,plot_label,COG,EC_number
E745S_03005,gene,NA,NA,NA,E745S_03005,,
E745S_03006,gene,NA,NA,NA,E745S_03006,,
E745S_03007,gene,NA,NA,NA,E745S_03007,,
E745S_03008,gene,NA,NA,NA,E745S_03008,,
E745S_03009,gene,NA,NA,NA,E745S_03009,,
E745S_03010,gene,NA,NA,NA,E745S_03010,,
E745S_03011,gene,NA,NA,NA,E745S_03011,,
E745S_03012,gene,NA,NA,NA,E745S_03012,,
E745S_03013,gene,NA,NA,NA,E745S_03013,,
E745S_03014,gene,NA,NA,NA,E745S_03014,,
E745S_03015,gene,NA,NA,NA,E745S_03015,,
E745S_03016,gene,NA,NA,NA,E745S_03016,,
E745S_03017,gene,NA,NA,NA,E745S_03017,,
E745S_03018,gene,walR_2,NA,NA,walR_2,,
E745S_03019,gene,sasA_4,NA,NA,sasA_4,,
E745S_03020,gene,vanH_1,NA,NA,vanH_1,,
E745S_03021,gene,vanA_1,NA,NA,vanA_1,,
E745S_03022,gene,vanX,NA,NA,vanX,,
E745S_03023,gene,NA,NA,NA,E745S_03023,,
E745S_03024,gene,NA,NA,NA,E745S_03024,,
E745S_03025,gene,NA,NA,NA,E745S_03025,,
E745S_03026,gene,NA,NA,NA,E745S_03026,,
E745S_03027,gene,NA,NA,NA,E745S_03027,,
E745S_03028,gene,NA,NA,NA,E745S_03028,,
E745S_03029,gene,bin3_2,NA,NA,bin3_2,,
E745S_03030,gene,NA,NA,NA,E745S_03030,,
E745S_03031,gene,NA,NA,NA,E745S_03031,,
E745S_03032,gene,NA,NA,NA,E745S_03032,,
E745S_03033,gene,NA,NA,NA,E745S_03033,,
E745S_03034,gene,NA,NA,NA,E745S_03034,,
E745S_03035,gene,NA,NA,NA,E745S_03035,,
E745S_03036,gene,bin3_3,NA,NA,bin3_3,,
E745S_03037,gene,ligA_2,NA,NA,ligA_2,,
E745S_03038,gene,NA,NA,NA,E745S_03038,,
E745S_03039,gene,bin3_4,NA,NA,bin3_4,,
E745S_03040,gene,NA,NA,NA,E745S_03040,,
E745S_03041,gene,NA,NA,NA,E745S_03041,,
E745S_03042,gene,NA,NA,NA,E745S_03042,,
E745S_03043,gene,repD,NA,NA,repD,,
E745S_03044,gene,NA,NA,NA,E745S_03044,,
E745S_03045,gene,NA,NA,NA,E745S_03045,,
E745S_03046,gene,NA,NA,NA,E745S_03046,,
E745S_03047,gene,NA,NA,NA,E745S_03047,,
E745S_03048,gene,NA,NA,NA,E745S_03048,,
E745S_03049,gene,NA,NA,NA,E745S_03049,,
E745S_03050,gene,repN,NA,NA,repN,,
E745S_03051,gene,NA,NA,NA,E745S_03051,,
E745S_03052,gene,NA,NA,NA,E745S_03052,,
E745S_03053,gene,NA,NA,NA,E745S_03053,,
E745S_03054,gene,soj_2,NA,NA,soj_2,,
E745S_03055,gene,NA,NA,NA,E745S_03055,,
E745S_03056,gene,NA,NA,NA,E745S_03056,,
E745S_03057,gene,NA,NA,NA,E745S_03057,,
E745S_03058,gene,rssB,NA,NA,rssB,,
E745S_03059,gene,walK_2,NA,NA,walK_2,,
E745S_03060,gene,vanH_2,NA,NA,vanH_2,,
E745S_03061,gene,vanA_2,NA,NA,vanA_2,,
E745S_03062,gene,NA,NA,NA,E745S_03062,,
E745S_03063,gene,NA,NA,NA,E745S_03063,,
E745S_03064,gene,NA,NA,NA,E745S_03064,,
E745S_03065,gene,NA,NA,NA,E745S_03065,,
E745S_03066,gene,NA,NA,NA,E745S_03066,,
E745S_03067,gene,NA,NA,NA,E745S_03067,,
E745S_03068,gene,NA,NA,NA,E745S_03068,,
E745S_03069,gene,NA,NA,NA,E745S_03069,,
E745S_03070,gene,NA,NA,NA,E745S_03070,,
E745S_03071,gene,NA,NA,NA,E745S_03071,,
E745S_03072,gene,NA,NA,NA,E745S_03072,,
E745S_03073,gene,ltrA,NA,NA,ltrA,,
E745S_03074,gene,NA,NA,NA,E745S_03074,,
E745S_03075,gene,NA,NA,NA,E745S_03075,,
E745S_03076,gene,NA,NA,NA,E745S_03076,,
E745S_03077,gene,NA,NA,NA,E745S_03077,,
E745S_03078,gene,NA,NA,NA,E745S_03078,,
E745S_03079,gene,NA,NA,NA,E745S_03079,,
E745S_03080,gene,NA,NA,NA,E745S_03080,,
E745S_03081,gene,NA,NA,NA,E745S_03081,,
E745S_03082,gene,NA,NA,NA,E745S_03082,,
E745S_03083,gene,NA,NA,NA,E745S_03083,,
E745S_03084,gene,NA,NA,NA,E745S_03084,,
E745S_03085,gene,NA,NA,NA,E745S_03085,,
E745S_03086,gene,NA,NA,NA,E745S_03086,,
E745S_03087,gene,NA,NA,NA,E745S_03087,,
E745S_03088,gene,NA,NA,NA,E745S_03088,,
E745S_03089,gene,NA,NA,NA,E745S_03089,,
E745S_03090,gene,NA,NA,NA,E745S_03090,,
E745S_03091,gene,bin3_5,NA,NA,bin3_5,,
E745S_03092,gene,umuC_3,NA,NA,umuC_3,,
E745S_03093,gene,NA,NA,NA,E745S_03093,,
E745S_03094,gene,NA,NA,NA,E745S_03094,,
E745S_03095,gene,NA,NA,NA,E745S_03095,,
E745S_03096,gene,soj_3,NA,NA,soj_3,,
E745S_03097,gene,NA,NA,NA,E745S_03097,,
E745S_03098,gene,NA,NA,NA,E745S_03098,,
E745S_03099,gene,NA,NA,NA,E745S_03099,,
E745S_03100,gene,NA,NA,NA,E745S_03100,,
E745S_03101,gene,NA,NA,NA,E745S_03101,,
E745S_03102,gene,NA,NA,NA,E745S_03102,,
E745S_03103,gene,NA,NA,NA,E745S_03103,,
E745S_03104,gene,NA,NA,NA,E745S_03104,,
E745S_03105,gene,yoeB,NA,NA,yoeB,,
E745S_03106,gene,NA,NA,NA,E745S_03106,,
E745S_03107,gene,NA,NA,NA,E745S_03107,,
E745S_03108,gene,NA,NA,NA,E745S_03108,,
E745S_03109,gene,NA,NA,NA,E745S_03109,,
E745S_03110,gene,NA,NA,NA,E745S_03110,,
E745S_03111,gene,NA,NA,NA,E745S_03111,,
E745S_03112,gene,NA,NA,NA,E745S_03112,,
E745S_03113,gene,NA,NA,NA,E745S_03113,,
E745S_03114,gene,NA,NA,NA,E745S_03114,,
E745S_03115,gene,NA,NA,NA,E745S_03115,,
E745S_03116,gene,NA,NA,NA,E745S_03116,,
E745S_03117,gene,NA,NA,NA,E745S_03117,,
E745S_03118,gene,yxdL_2,NA,NA,yxdL_2,,
E745S_03119,gene,NA,NA,NA,E745S_03119,,
E745S_03120,gene,NA,NA,NA,E745S_03120,,
E745S_03121,gene,NA,NA,NA,E745S_03121,,
E745S_03122,gene,NA,NA,NA,E745S_03122,,
E745S_03123,gene,NA,NA,NA,E745S_03123,,
E745S_03124,gene,NA,NA,NA,E745S_03124,,
E745S_03125,gene,NA,NA,NA,E745S_03125,,
E745S_03126,gene,NA,NA,NA,E745S_03126,,
E745S_03127,gene,NA,NA,NA,E745S_03127,,
E745S_03128,gene,NA,NA,NA,E745S_03128,,
E745S_03129,gene,NA,NA,NA,E745S_03129,,
E745S_03130,gene,NA,NA,NA,E745S_03130,,
E745S_03131,gene,NA,NA,NA,E745S_03131,,
E745S_03132,gene,NA,NA,NA,E745S_03132,,
E745S_03133,gene,NA,NA,NA,E745S_03133,,
E745S_03134,gene,NA,NA,NA,E745S_03134,,
E745S_03135,gene,NA,NA,NA,E745S_03135,,
E745S_03136,gene,NA,NA,NA,E745S_03136,,
E745S_03137,gene,NA,NA,NA,E745S_03137,,
E745S_03138,gene,NA,NA,NA,E745S_03138,,
E745S_03139,gene,NA,NA,NA,E745S_03139,,
E745S_03140,gene,NA,NA,NA,E745S_03140,,
E745S_03141,gene,NA,NA,NA,E745S_03141,,
E745S_03142,gene,NA,NA,NA,E745S_03142,,
E745S_03143,gene,NA,NA,NA,E745S_03143,,
E745S_03144,gene,NA,NA,NA,E745S_03144,,
E745S_03145,gene,NA,NA,NA,E745S_03145,,
E745S_03146,gene,NA,NA,NA,E745S_03146,,
E745S_03147,gene,NA,NA,NA,E745S_03147,,
E745S_03148,gene,NA,NA,NA,E745S_03148,,
E745S_03149,gene,NA,NA,NA,E745S_03149,,
E745S_03150,gene,NA,NA,NA,E745S_03150,,
E745S_03151,gene,NA,NA,NA,E745S_03151,,
E745S_03152,gene,NA,NA,NA,E745S_03152,,
E745S_03153,gene,NA,NA,NA,E745S_03153,,
E745S_03154,gene,NA,NA,NA,E745S_03154,,
E745S_03155,gene,NA,NA,NA,E745S_03155,,
E745S_03156,gene,NA,NA,NA,E745S_03156,,
E745S_03157,gene,NA,NA,NA,E745S_03157,,
E745S_03158,gene,NA,NA,NA,E745S_03158,,
E745S_03159,gene,NA,NA,NA,E745S_03159,,
E745S_03160,gene,NA,NA,NA,E745S_03160,,
E745S_03161,gene,NA,NA,NA,E745S_03161,,
E745S_03162,gene,NA,NA,NA,E745S_03162,,
E745S_03163,gene,NA,NA,NA,E745S_03163,,
E745S_03164,gene,NA,NA,NA,E745S_03164,,
